Symbol	MOLM-13	MV4-11	HL-60	OCI-AML2	OCI-AML3	HT1080_ENCODE	HT29_GSE41586
FBXL15	7.321152812	3.214570328	7.19008806	5.304820806	2.858365014	4.883592713	4.081621891
FBXL16	0.007773615	0.03884219	0.058373486	0.024937799	0.104683866	1.837146877	1.011401036
FBXL17	3.884928488	2.783132874	1.43002623	3.297288942	2.590425719	2.612038771	6.432509626
FBXL18	1.992192451	2.788730466	3.098509856	1.759861673	2.680930866	5.934808632	5.490439493
FBXL19	23.29412645	31.28327608	28.98619563	23.89650675	29.39536215	34.12633802	6.267490775
FBXL19-AS1	1.109035963	1.773569788	0.938829662	1.233548821	1.915456214	1.589703693	4.040993016
FBXL2	0.077122396	0.26161634	0.027332556	0.152590528	0.328326781	2.766829229	0.144069436
FBXL20	2.291791185	2.510234999	1.789966208	2.36218604	2.163445031	2.454248067	3.965730878
FBXL21	0	0	0	0	0	0	0
FBXL22	0.178957995	0.14095748	0.159981013	0.216281743	0.070303021	0.324046261	0.614901457
FBXL3	20.50984357	17.06116393	14.16030268	8.710606655	16.72212506	18.42349588	7.380706051
FBXL4	7.629392658	5.487161695	6.785689906	7.197286411	6.620221418	9.038686857	3.935728685
FBXL5	12.81081506	14.9739575	16.69694592	16.48602838	19.52330058	15.42008639	4.703237002
FBXL6	58.87762006	19.25900388	21.66719705	33.09596979	26.05764481	22.34898558	8.638821889
FBXL7	0	0.010190301	0	0	0	1.080435953	0
FBXL8	1.962382207	1.120474312	0.826447471	0.915979855	0.441404723	4.28051292	3.721370545
FBXO10	4.349106693	3.064020934	4.645470699	2.459483027	2.67939126	2.276134693	0.611432963
FBXO11	10.98047323	13.66991532	16.36171792	6.420307081	13.59861657	7.46588376	11.29737933
FBXO15	3.889193661	0.396495749	0.718391004	1.534622401	0.326170634	0.196516165	0.009987933
FBXO16	2.638853654	0.074148433	0.018151861	0.46159849	0.449578595	0.151208039	0.170866785
FBXO17	3.445180779	0.738871591	0.504216058	0.60638514	0.678708422	15.94855752	1.827205257
FBXO18	12.24246634	20.17985546	9.192695375	15.72852495	21.51531963	27.54652415	12.421465
FBXO2	0	0.581251093	0	0.041482018	0.358889224	0.030054122	0.262769014
FBXO21	2.983507067	4.983301191	1.768594806	0.321413026	6.486108718	14.58413869	6.875027171
FBXO22	12.46342801	13.30973705	10.31942779	11.30156068	13.12068941	23.0556689	8.141716548
FBXO22-AS1	28.93700158	32.70858779	29.25139078	26.85372028	37.5676659	46.09860166	15.72078712
FBXO24	0.254274399	0.956806128	0.165555829	0.307919466	1.091449442	0.312540434	0.139709018
FBXO25	20.13212733	3.718572353	7.603680413	8.893251458	6.862228497	5.310697795	3.969114731
FBXO27	0.869317814	1.273447107	0.67713149	1.08403492	1.161372468	1.195024626	3.291970226
FBXO28	9.357407686	14.85830036	9.31805095	15.80380278	15.01532912	12.23686506	7.967109283
FBXO3	6.691108667	7.559683975	8.491924691	8.004653621	8.300344794	10.53497993	8.222630432
FBXO30	7.528529066	8.071396411	5.813285968	4.970961681	8.250939307	6.181029326	2.388594733
FBXO31	4.625745056	4.99128066	2.870313881	3.335109438	4.931110122	5.020476371	4.760779265
FBXO32	0.682054355	0.788387238	0.143663961	0.187268478	0.237998121	1.509447284	6.677972568
FBXO33	5.622487603	5.543698003	5.188043422	6.331357041	5.226049189	5.42471926	1.385324485
FBXO34	10.88016526	11.52217579	9.360020266	10.85412201	12.04013806	10.08205226	3.800194558
FBXO36	0.23665595	0.521344726	0.180720365	0.223193549	0.42195807	0.345399229	0.623935194
FBXO38	8.570359591	10.99376108	12.9002642	9.837721793	12.13948534	12.52027348	5.333197988
FBXO39	0.283986577	0.029498326	0	0.014299357	0.014673514	0	0
FBXO3-AS1	0	0	0	0	0	0	0
FBXO4	10.80136128	18.77368945	13.27781426	14.98929695	27.54741249	5.241370231	3.067881556
FBXO40	0.086288378	0.1253629	0.061883427	0.108255774	0.06139794	0.236217082	0.365278748
FBXO41	8.46577887	11.07812802	12.0244047	15.7615872	9.959019995	2.479290996	7.745457981
FBXO42	8.049177915	6.009925724	6.320731181	6.328563963	5.623240444	4.168981693	4.145192007
FBXO43	4.346440026	3.951417628	0.948686183	2.407332137	2.862416353	0.414328322	0.032105609
FBXO44	1.138619387	7.192994206	1.276077897	4.404953925	6.194143283	0.702778734	1.734180613
FBXO45	9.285175058	10.4868474	11.0971214	18.06481511	10.86334156	16.26430075	4.400237684
FBXO46	18.67082809	10.57403678	9.712148444	8.389620313	9.436605801	7.0455675	13.76690988
FBXO47	0	0.050803905	0	0.019757597	0.023020121	0	0.00866542
FBXO48	0.625439445	1.094225284	0.807886229	0.8417778	0.89677275	1.092725389	0.516865218
FBXO5	40.5692622	29.51885606	29.14403223	29.70727714	37.29067608	19.97731299	1.260040351
FBXO6	3.697778408	8.767050926	2.677518727	7.579068353	8.138043766	4.630228984	0.584612864
FBXO7	57.89347647	84.04698709	52.22951196	61.68365366	72.62587298	48.2155848	17.69756134
FBXO8	4.02942177	3.758899909	4.576822681	3.060572075	4.012182374	7.708678935	3.116606074
FBXO9	15.78899354	13.72773405	19.55989792	25.92024784	13.05765969	8.851119204	9.185180741
FBXW10	0.047502666	0	0	0.101158976	0	0	0.081853899
FBXW11	9.469516952	16.08955919	13.86006812	14.53615611	17.39783767	25.90527391	9.277935352
FBXW12	0	0.016546333	0	0	0	0	0.007907083
FBXW2	8.288459365	8.915381297	7.269554944	6.547852686	9.043613265	11.4298617	5.210288438
FBXW4	6.349952933	8.577271287	8.195802723	9.935287398	8.143307438	3.27675196	13.64402937
FBXW4P1	0.180313075	0.229679168	0.177897154	0.172050985	0.168003117	0.344392478	0.401702384
FBXW5	58.52306773	62.15266435	51.49025695	66.4692896	58.67369602	89.02033245	30.71454507
FBXW7	7.257582985	7.399437501	10.57483914	9.16269944	7.473326994	8.442896009	5.60826047
FBXW8	4.098320226	2.155525004	3.051853817	3.346866609	2.447193268	3.75088174	4.420479594
FBXW9	15.53600624	8.631315437	15.90390533	8.322878059	10.46352895	10.24021794	3.206038049
FCAMR	0.850647016	0.110229864	0.080586994	1.60411359	0.087965724	0	0.023766709
FCAR	2.567766018	1.333688664	15.83427051	4.987121612	2.643469892	0.974337923	2.610309135
FCER1A	0.074500616	0.065631929	0.024841569	1.65036371	0.021513474	0	0
FCER1G	1.506804628	235.6225339	123.7845784	95.77152683	161.9466236	0.503440276	0.249920335
FCER2	6.216009309	0.152093533	1.241645882	5.878405907	0.337726571	0	0
FCF1	34.97071153	26.61098859	22.20476516	32.14314223	29.29716737	23.69941036	11.52927503
FCGBP	0.007744751	0.020034289	0.004125827	0	0.002701778	0.072565341	5.54165809
FCGR1A	25.18260203	14.53662754	29.06770578	38.85978654	22.50636657	0	0.055752168
FCGR1B	14.69614332	1.372312674	7.479038362	8.266667096	2.054770319	0.004520678	0.076802194
FCGR1C	17.22678562	2.696929991	16.55493281	8.92215366	4.333243047	0	0
FCGR2A	16.46588176	54.56062542	12.95710653	18.19164668	41.93796627	0.013289085	0.071329032
FCGR2B	0.647350814	22.19833232	1.136590087	0.409862682	29.83182086	0.022446906	0.179368115
FCGR2C	0.220808922	6.875547844	0.688647466	0.131420129	7.276529403	0.056960575	0.058866574
FCGR3A	0.024827718	0	0.233379003	0.010658126	0.103448555	0	0
FCGR3B	0	0	0.224044818	0.011290257	0	0	0
FCGRT	43.58423932	38.72692658	22.47143831	2.074290018	38.04499745	2.26110197	21.98196475
FCHO1	19.01461048	2.992190148	14.90240457	9.150565491	8.710219915	0.327859037	0.408468421
FCHO2	1.03468462	0.701850764	0.433033805	0.919319591	0.618852646	2.753249886	3.212290354
FCHSD1	6.335209951	6.105311761	5.729475353	7.62085265	5.015770506	2.842555293	4.766109812
FCHSD2	9.672985582	7.649133364	10.43040077	13.50315794	7.768391864	2.851835778	4.647973076
FCMR	0.821461346	0.087688708	0.149978733	2.218231581	0.057522119	0.041390774	0.029109223
FCN1	0.066945439	1.766556735	12.50189821	0.018150034	2.238196817	0	0
FCN2	0	0	0	0	0	0.041479	0
FCN3	0	0	0	0	0	0.104680522	0.021719819
FCRL1	0.14012321	0.081256253	0.599689998	0.051766218	0.179201464	0.081181193	0.153126911
FCRL2	0.015796153	0.014222116	0.223926219	0.027534634	0.018026412	0.029676213	0.064514471
FCRL3	0	0	0	0	0	0.033827455	0
FCRL4	0	0	0	0	0	0	0
FCRL5	0	0	0.004002879	0.004107197	0	0	0.009527909
FCRL6	0.026774658	0	0.047211302	0.02422136	0	0.165766865	0.150716824
FCRLA	0	0.097495396	0	0.103110225	0.244597219	0.430425051	0.096793021
FCRLB	1.050018552	2.69970717	0.548735008	0.091567438	3.133705855	9.448896472	0.321743837
FDCSP	0	0	0	0	0	0	0
FDFT1	398.5112322	86.03690532	138.2667111	112.8299218	115.9926891	111.043219	20.48716033
FDPS	238.7545415	275.5726353	177.5349576	142.200426	219.6279947	112.4029951	32.12123262
FDPSP2	0.382855406	0.398852627	0.392352329	0.372186147	0.335808283	0.902924781	2.479881241
FDX1	5.982784935	6.992839891	8.999892361	8.972921589	7.288343827	8.396979194	3.035163545
FDX1L	15.04238343	9.702958291	9.373912981	9.787197922	9.676288445	18.93820861	5.504177539
FDXACB1	4.759329689	3.503898857	4.353356569	4.454688815	3.81783841	3.899413339	1.685593129
FDXR	16.28944235	13.8839672	5.266079673	10.36556373	13.45959842	25.43392258	3.413003981
FECH	3.649919835	6.284006609	4.255373866	7.499726151	5.649555725	7.524307767	1.986458098
FEM1A	33.36443247	24.12490766	26.58234811	11.45573086	23.18996272	16.21892962	9.366871519
FEM1B	12.95082272	20.17716953	11.93544143	11.09054436	21.61650722	10.50682763	9.986782462
FEM1C	3.301329683	6.397288212	2.117113838	3.451284008	6.237277707	5.941912358	5.128512198
FEN1	80.49997526	79.98479449	73.75842896	80.67521665	91.38831597	122.4659961	4.213833713
FENDRR	0.116696266	0.155460012	0.014725646	0.036865622	0.121551268	0.04536574	0.12252551
FER	1.472287924	2.983337439	1.072969315	1.959980306	2.74482681	7.983133433	7.649162384
FER1L4	0.078977811	0.181285676	0.200869295	0.118016017	0.153974187	0.065772924	54.27284082
FER1L5	0.004139038	0.010095946	0	0	0	0.033104418	0.045240997
FER1L6	0	0	0	0.050136026	0	0	0.823237975
FER1L6-AS1	0.011055828	0.010678107	0.011850917	0.010001516	0.022880017	0.080051879	0.146714435
FER1L6-AS2	0	0.014472358	0	0	0	0	0
FERD3L	0	0	0	0	0	0	0
FERMT1	6.732121592	5.729229597	0.053692003	6.400283016	7.281510633	9.893682074	20.33435684
FERMT2	0.011914858	0.506019693	0	0	0.883518958	37.20229942	0.04677156
FERMT3	15.01157949	65.44370291	75.30747288	22.85480045	60.07651435	0.567119868	0.947583697
FES	40.77988378	67.28819574	46.2439969	13.4308942	56.44230318	6.096419842	0.414049708
FETUB	0	0	0	0	0	0.920674038	0
FEV	0	0	0.014700092	0.012406062	0	0.014722395	0.020849253
FEZ1	34.79645685	10.5177838	1.588020771	75.31242722	53.7060659	1.093154307	1.143728175
FEZ2	14.4056273	41.40816452	22.91487126	7.727239985	57.1459928	21.87794811	9.50438397
FEZF1	0	0	0	0	0	0	0.008372475
FEZF1-AS1	0	0	0	0	0	0	0.049140796
FEZF2	0	0	0	0.021484487	0	0	0.461275977
FFAR1	0	0	0	0	0	0.046808084	0
FFAR2	0.161358385	0.976712975	0.40153078	0.234718496	0.486758792	0.500707701	2.797576569
FFAR3	0	0.014907475	0	0	0	0.03933149	0
FFAR4	0.107542118	0.252918233	1.300656936	0.176880155	0.27055202	0.301498971	15.29793777
FGA	0	0	0	0	0	0.002857805	0
FGB	0.080859365	0.061476469	0.067242298	0.046356299	0.044597306	0.011316626	0.102873152
FGD1	0.471999475	0.794601768	0.624601853	0.458462721	0.820415679	4.366474372	0.652411144
FGD2	2.894244504	0.498254104	0.293081624	1.062456765	0.422113038	0.098466368	0.283518153
FGD3	7.640978452	17.64618724	11.35558073	15.74039752	12.31158216	0	1.604897669
FGD4	2.718810259	0.085188099	1.62309996	2.215382648	0.109360621	1.053926279	3.084385487
FGD5	0	0	0	0	0	0	0.002724935
FGD5-AS1	25.36215523	32.72376554	31.50533859	26.98576677	28.50333827	39.25436429	15.87812787
FGD5P1	0.044367997	0.098421718	0.05599534	0.134894786	0.040172397	0.215249104	0.2097678
FGD6	0.118800019	0.175755506	0.101817235	0.479200262	0.188016718	2.655649157	2.331157173
FGF1	0	0.013206623	0	0	0	1.346183554	0.141599408
FGF10	0	0	0	0	0	0	0
FGF10-AS1	0	0	0	0	0	0.025497666	0
FGF11	0.260032142	0.416681565	0.193003687	0.129267718	0.384228707	0.233309091	0.998861234
FGF12	0.074683483	0.016856187	0	0.031787973	0.004192433	0.402532506	0.075424213
FGF12-AS1	0	0	0	0	0	0	0
FGF13	0.066857004	0	0.038649983	0.018813949	0.023733586	2.831948096	0.126059642
FGF13-AS1	0.05155969	0.063732241	0.037880041	0.093570478	0.032735451	0.239438044	0.430088788
FGF14	0	0	0	0	0	0.450780828	0
FGF14-AS1	0	0	0	0	0	0	0
FGF14-AS2	0.339150011	0.022033226	0.356224237	0	0.045434673	0.614817249	0
FGF14-IT1	0	0	0	0	0	0	0
FGF16	0	0	0	0	0	0	0
FGF17	0.14956529	0	0	0	0.022646627	0	0.083185984
FGF18	0.014368373	0.023364905	0.025348211	0.011308868	0.026852591	0.022323855	0.535281361
FGF19	0	0	0	0	0	0	37.59348189
FGF2	0.077600015	0.048107045	0.053079933	2.483534243	0.067472033	5.890132555	0.131690943
FGF20	0.028214156	0	0	0	0	0.060578172	0
FGF21	0	0	0	0	0	0	1.197019313
FGF22	0	0.116502027	0.075789099	0.123246341	0.187855312	0.052645826	0.302329962
FGF23	0.175833416	0.110613285	0.227861642	0.184604917	0.053511546	2.373344912	2.396323741
FGF3	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0
FGF5	0.481571198	0.401098333	0.258989554	0.316135929	0.235016426	2.082047488	1.603257399
FGF6	0	0	0	0.299723385	0	0	0
FGF7	0	0.013607211	0.008231589	0.006655186	0.007563782	0.025487045	0.033380077
FGF8	0.44854433	0.19985856	0.105535159	0.112656477	0.176758733	0.357128614	0.610011474
FGF9	0.011562909	0.010479604	0.010770587	0.01453117	0	0.020169612	1.47598477
FGFBP1	0	0	0	0	0	0.131805391	0.060340191
FGFBP2	0	0.804200507	0.066356717	0.145886395	0.198725591	0	0.030209967
FGFBP3	2.17253689	0.453040012	1.695866921	1.928037558	0.378034852	1.328709253	0.713734067
FGFR1	0.649491457	2.38541243	0.359823654	16.26429737	1.77740945	19.77339185	0.051148514
FGFR1OP	16.52549761	7.885347557	13.15986773	11.63019821	8.213183172	7.063242351	5.300229214
FGFR1OP2	19.87559408	23.28260417	28.8713508	19.88841997	28.66895458	29.51320064	9.799896883
FGFR2	0.088640909	0.118645781	0.118360762	0.075764179	0.327697507	0.159999833	10.87965158
FGFR3	0.13785421	0.971871566	0.034168531	0.005437129	0.75322158	0.48774294	12.79346542
FGFR4	0.590185271	2.643227153	0.113052778	0.25228408	2.718110199	1.21384677	14.55823357
FGFRL1	9.635204725	12.52423683	5.896903329	9.350668725	10.1353636	32.78697184	15.90731451
FGG	0	0	0	0	0	0.027341465	0.02416044
FGGY	2.784156598	3.693014822	2.57039666	2.644068	3.967183703	3.535114706	1.29610895
FGL1	0	0.056220941	0	0	0	0	0.018373633
FGL2	6.552317562	2.806843499	2.80338164	17.64873858	1.914811904	0.127864157	0.279518356
FGR	5.994568787	0.361984074	22.19879374	51.05048807	0.489570458	0	0
FH	68.62983293	106.6910743	122.1715251	168.44421	125.8040241	50.30418707	15.80041225
FHAD1	0.046284616	0.081864078	0.054589638	0.047257814	0.029146596	0.310295946	0.256965359
FHDC1	0.201612968	0.182287519	0.152621739	0.319332893	0.12793983	0.213828544	0.901229687
FHIT	0.652659273	0	3.257128799	0.044550084	0	0.012563209	0.309543238
FHL1	0.439844833	2.880718718	0.217549095	4.83134249	2.793765802	47.80047062	0.009442033
FHL2	0.139010176	0.178598268	0.103512487	0.146567501	0.120331864	85.22671263	26.66610021
FHL3	11.59326504	16.31369784	11.23295917	8.564783265	13.25016304	16.00361002	2.520824261
FHL5	0	0	0	0	0	0	0.009032566
FHOD1	17.63696659	15.73318533	8.270149475	16.96883354	11.10695636	28.09238985	4.080724934
FHOD3	0.124612935	0.221074067	0.151856791	0.065678695	0.344740164	18.17271186	0.018902243
FIBCD1	0.562455398	0.103877807	2.628828341	29.98072423	0.496364295	0.194245557	0.674896838
FIBIN	0	0	0	0	0	0	0
FIBP	49.88255725	44.63202433	49.77163969	53.50398769	40.06039584	65.80831657	29.81820443
FICD	0.970104491	0.743227328	0.932186731	0.995750631	0.953531828	3.529703679	3.360743993
FIG4	16.10471747	4.410779104	9.170357766	13.24323109	5.140344182	4.008040825	2.843086699
FIGF	0	0.011972933	0	0	0	0.064461061	0
FIGLA	0	0	0	0	0	0	0
FIGN	0	0.450037661	0	0	0.304494214	0.836574492	0
FIGNL1	13.39433569	14.08571296	17.96376805	14.38346729	16.65372846	11.87576494	0.947871579
FIGNL2	0	0.004691541	0.004594039	0.009428229	0	0.354240937	0.025566653
FILIP1	0.809614078	0.204199607	0.384929122	0.215754194	0.214960896	0.763449305	0.767516861
FILIP1L	1.78728939	0.088219364	1.966638309	0.667497058	1.451592455	0.132660987	1.116396422
FIP1L1	26.4331596	23.74743201	32.96172092	25.1385643	26.09201398	22.19071524	13.245276
FIRRE	0.107480255	0.146598017	1.571670128	0.284781903	0.650740694	4.107290057	1.82880304
FIS1	95.91446919	148.2196123	122.75131	87.24590233	154.6564017	89.64150154	51.89693983
FITM1	0.811073098	0.17166914	0.388425298	0.474841672	0.159986319	0.114585153	0.536657337
FITM2	2.807644531	2.116531202	1.948549626	1.693615733	1.906109966	8.953125413	5.30642475
FIZ1	8.823175077	6.133685281	7.766109012	5.49136087	5.503565301	3.203480118	7.338419067
FJX1	0.245150006	0.147612882	0.557031121	0.158776305	0.15502527	16.31366368	0.686239541
FKBP10	0.043586653	35.15182541	0	0.015772048	2.693084769	98.74070765	15.46763475
FKBP11	7.065001465	31.85672945	5.991108722	15.16879627	27.06104547	8.182493191	19.95721675
FKBP14	2.474746009	1.289130401	1.758705763	1.937807284	0.952387589	3.902177839	3.320625689
FKBP15	14.22131938	17.20923551	11.16980339	10.62602563	15.91588502	13.17282077	6.953379786
FKBP1A	288.1005828	221.4907754	281.0437578	215.9848957	237.4835658	152.4424861	56.84782698
FKBP1AP1	1.724936686	1.249312288	0.966437261	0.260375948	0.838865252	1.115387276	2.249261714
FKBP1A-SDCBP2	0.147722137	0.147664325	0	0	0.157820119	0.040148552	0.461195119
FKBP1B	0.215122629	0.62899063	0	0.266779154	1.121744325	0.317149515	0.048886268
FKBP2	49.60038914	43.55030223	53.78944231	39.96844849	38.92538942	65.29936468	55.87673666
FKBP3	50.35890832	48.71575347	33.46686177	60.59836923	52.23617649	39.36619643	8.74173663
FKBP4	55.87439685	169.2756262	62.80823655	63.01238721	111.9255016	40.50524257	20.29902142
FKBP5	45.94212014	6.748233346	20.99440651	32.08039809	8.33765746	7.465594187	6.285203803
FKBP6	0.456876772	0.272358739	0.330450063	0.236070391	0.100024095	0.099973326	1.010096146
FKBP7	2.769863807	4.064886811	4.011993621	2.354848787	4.47109546	3.233900697	0.254063891
FKBP8	204.3809287	174.6340456	151.9615439	221.5880796	174.5800211	66.57237171	38.51921104
FKBP9	0.263238436	11.24054775	1.235273838	3.266342361	12.65390511	22.72539737	27.78144703
FKBP9P1	0.187750769	0.604723635	0.104115318	0.147253008	0.487190672	0.781084237	1.317776896
FKBPL	7.41092996	5.802030774	3.437676296	3.910833342	5.504971553	5.894338672	1.902456408
FKRP	3.724152326	4.825361919	2.721954575	3.833224747	4.499586509	9.658943058	7.511843437
FKSG29	0	0.102728438	0.107537863	0	0	0.218962274	1.010493801
FKTN	2.989240576	3.4806405	2.758775446	3.249562156	3.416392344	4.85931948	3.25201566
FLAD1	25.09045461	32.52049328	31.61109079	29.66261066	35.17363696	21.38032043	24.09040443
FLCN	10.9919261	10.8450838	5.144201846	12.75911895	11.25683788	15.13500706	7.192069872
FLG	0.008476965	0.003383524	0.004028256	0	0.005232868	1.037508787	0.013993748
FLG2	0.032731287	0.066070732	0.013394596	0.040134246	0.057505243	0.06474856	0.15371421
FLG-AS1	0.039526473	0.113467855	0.051682624	0.110266574	0.086126505	0.571574533	0.226846072
FLI1	24.33553748	30.12603292	34.71161025	33.8349194	33.27297232	16.82376592	0.045139461
FLII	45.29799792	53.2080723	29.21255466	62.43866533	48.06867584	48.18532466	33.79681893
FLJ10038	1.274324881	1.757496837	1.493113781	1.315613112	1.361155136	2.45216975	2.061847942
FLJ12825	0.093883399	0.100540121	0.076697574	0.083480435	0.087228577	0.144882636	3.293321915
FLJ13224	0.052319868	0.152928237	0.049240043	0.143462915	0.070827491	0.875531448	1.216600032
FLJ16171	0.089331723	0.068892182	0.05155511	0.064071351	0.013721734	0.028500175	0.166409466
FLJ16779	0.00350026	0.005898876	0.0027868	0.008369364	0	0	0.032426409
FLJ20021	1.340755467	11.00138968	2.233479971	2.252704042	5.846456657	9.879898161	2.388648661
FLJ21408	0.167956035	0.292503317	0.352259767	0.185599018	0.372870306	0.098154732	0.337913012
FLJ22447	0	0	0	0	0.018162576	0.380117555	0.034236098
FLJ22763	0	0	0	0	0	0.003574727	0
FLJ23867	1.240627597	2.835249187	4.587737133	6.042289876	3.259491178	3.723438629	11.68084511
FLJ25758	0.018391938	0.016559239	0	0.016029703	0	0	0
FLJ26245	0.016642177	0.016073599	0	0.015055137	0	1.687536019	0.120453067
FLJ26850	0.018565447	0.016715459	0.019900597	0.064723707	0.021186703	0.014108802	0.211114275
