id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos	-log10(P neg)	log10(fpkm)	
RAB39B	5	0.97826	0.97825	1	17104	0	0.019747	0.063143	0.719513	1579	3	0.009550143	-3.7	
RAB40A	3	0.5911	0.71338	1	10350	1	0.89473	0.89639	1	14660	0	0.146679071	-3.7	
RAB6C	4	0.07289	0.1792	0.976774	3304	3	0.90809	0.90951	1	14876	0	0.746661995	-3.7	
RAD21L1	5	0.31921	0.4902	1	6497	2	0.42414	0.58588	1	9980	1	0.309626693	-3.7	
RAD51AP2	5	0.90568	0.90714	1	14988	0	0.27993	0.46929	1	8312	2	0.042325683	-3.7	
RAET1G	3	0.05914	0.1563	0.901909	3121	2	0.067052	0.1754	0.847978	3725	1	0.806041022	-3.7	
RAET1L	2	0.76299	0.79588	1	12150	0	0.17045	0.33218	0.961183	6223	1	0.099152409	-3.7	
RAG2	5	0.53971	0.67897	1	9638	1	0.055938	0.15302	0.829171	3316	4	0.168149414	-3.7	
RAI14	5	0.9726	0.97263	1	16917	0	0.19387	0.36518	0.976498	6730	2	0.012052339	-3.7	
RAI2	5	0.96556	0.96579	1	16687	0	0.0012847	0.005646	0.480402	210	4	0.015117296	-3.7	
RAMP1	5	0.83393	0.84281	1	13305	1	0.22806	0.41177	0.993137	7465	3	0.07427032	-3.7	
RAMP2	5	0.89065	0.89245	1	14591	0	0.4486	0.60619	1	10264	2	0.049416106	-3.7	
RAMP3	5	0.86004	0.86382	1	13841	1	0.040846	0.1171	0.798791	2640	4	0.063576745	-3.7	
RANBP17	5	0.72348	0.77396	1	11644	1	0.32046	0.50203	1	8762	2	0.111281484	-3.7	
RAPGEF5	5	0.86631	0.86931	1	14001	1	0.029101	0.087698	0.766575	2059	4	0.060825324	-3.7	
RASEF	5	0.47985	0.62708	1	8680	2	0.3594	0.53342	1	9224	2	0.20267705	-3.7	
RASGEF1C	5	0.85919	0.86309	1	13826	1	0.2165	0.39623	0.98943	7212	3	0.063943915	-3.7	
RASL12	5	0.81907	0.83192	1	13055	1	0.44643	0.60442	1	10232	2	0.079918435	-3.7	
RAX	5	0.5402	0.67941	1	9643	2	0.88855	0.89057	1	14575	1	0.167868065	-3.7	
RBBP8NL	5	0.86024	0.86398	1	13847	1	0.1328	0.27781	0.932417	5365	2	0.063496311	-3.7	
RBFOX1	5	0.13189	0.27274	1	4101	2	0.35438	0.52938	1	9153	1	0.564251164	-3.7	
RBM11	5	0.82587	0.83688	1	13167	1	0.051901	0.14359	0.820948	3150	4	0.077336811	-3.7	
RBM20	5	0.97096	0.97103	1	16846	0	0.21556	0.39498	0.989047	7190	3	0.012767352	-3.7	
RBM24	5	0.64011	0.73393	1	10764	1	0.52242	0.66723	1	11156	1	0.13434536	-3.7	
RBM46	5	0.99822	0.99822	1	17905	0	0.0017772	0.0076631	0.513545	267	5	0.000773733	-3.7	
RBMXL2	5	0.89635	0.89806	1	14740	0	0.10142	0.22995	0.900451	4599	3	0.046694647	-3.7	
RBMXL3	5	0.9998	0.9998	1	17984	0	0.00020007	0.0009481	0.32059	53	5	8.68676E-05	-3.7	
RBP3	5	0.47186	0.62033	1	8550	2	0.96761	0.96795	1	16031	0	0.207377215	-3.7	
RBP4	5	0.91535	0.91655	1	15253	0	0.1407	0.28939	0.939972	5544	2	0.037843838	-3.7	
RBP7	5	0.67436	0.74959	1	11101	1	0.0012567	0.0055245	0.477024	208	4	0.125176216	-3.7	
RBPMS2	5	0.59415	0.71459	1	10377	1	0.10425	0.23433	0.905386	4661	1	0.145943066	-3.7	
RCAN2	5	0.95652	0.95679	1	16413	0	0.058672	0.15931	0.832428	3444	4	0.019183372	-3.7	
RD3L	5	0.99797	0.99797	1	17896	0	0.0020315	0.0087011	0.547702	285	5	0.000882514	-3.7	
RDH12	5	0.96866	0.96889	1	16789	0	0.45866	0.61457	1	10382	2	0.013725526	-3.7	
RDH8	5	0.80621	0.82302	1	12819	1	0.35415	0.5292	1	9152	1	0.084589611	-3.7	
REG1A	4	0.53534	0.6751	1	9563	1	0.21943	0.40016	0.990513	7274	1	0.170631892	-3.7	
REG1B	5	0.91475	0.91599	1	15236	0	0.22402	0.4064	0.991173	7381	3	0.038109268	-3.7	
REG3A	5	0.99382	0.9939	1	17679	0	0.0036314	0.015053	0.590431	454	5	0.002657309	-3.7	
REG3G	5	0.95238	0.95277	1	16294	0	0.040529	0.1163	0.797305	2627	2	0.021011926	-3.7	
RELN	5	0.95613	0.95639	1	16404	0	0.0088769	0.032697	0.63385	929	4	0.019364974	-3.7	
REM1	5	0.47462	0.6226	1	8597	1	0.22226	0.40399	0.991065	7340	3	0.205790884	-3.7	
REN	5	0.21928	0.39886	1	5458	3	0.88294	0.8855	1	14498	1	0.399179515	-3.7	
RERG	5	0.97929	0.97924	1	17138	0	0.05826	0.15835	0.831872	3425	4	0.009110855	-3.7	
RERGL	5	0.20822	0.38355	1	5266	3	0.23346	0.41904	0.995833	7577	1	0.416178013	-3.7	
RESP18	5	0.39647	0.55558	1	7426	2	0.22927	0.4134	0.993307	7495	2	0.255253397	-3.7	
RETNLB	5	0.4676	0.61671	1	8472	2	0.018628	0.060186	0.714565	1514	3	0.209919009	-3.7	
RFPL1	4	0.0030857	0.012899	0.154149	1507	3	0.25364	0.44584	1	7980	1	1.889443957	-3.7	
RFPL3	4	0.28401	0.46068	1	6124	1	0.135	0.28105	0.93387	5416	3	0.336600642	-3.7	
RFPL4A	1	0.12957	0.26924	1	4068	1	0.87043	0.87467	1	14333	0	0.569860418	-3.7	
RFPL4AL1	1	0.5532	0.69087	1	9873	0	0.4468	0.60474	1	10237	0	0.160603665	-3.7	
RFPL4B	5	0.96665	0.9669	1	16714	0	0.0045262	0.018505	0.595396	557	4	0.01461844	-3.7	
RFTN2	5	0.92787	0.92862	1	15582	0	0.12344	0.2637	0.92465	5136	3	0.032161967	-3.7	
RFX6	5	0.15919	0.31316	1	4477	3	0.77912	0.81311	1	13303	1	0.504233716	-3.7	
RGAG1	5	0.98497	0.98495	1	17348	0	0.026888	0.081956	0.762222	1931	4	0.006585815	-3.7	
RGL3	5	0.12902	0.26839	1	4052	3	0.52655	0.67064	1	11208	1	0.57123367	-3.7	
RGMA	5	0.47863	0.62603	1	8663	1	0.1966	0.36895	0.980143	6779	3	0.203404854	-3.7	
RGMB	5	0.55684	0.69413	1	9948	1	0.052737	0.14559	0.82391	3182	4	0.158559185	-3.7	
RGN	5	0.85539	0.85989	1	13756	1	0.90421	0.90571	1	14821	0	0.065557102	-3.7	
RGPD2	1	0.087107	0.20237	1	3488	1	0.91289	0.91417	1	14958	0	0.693853868	-3.7	
RGS11	5	0.98794	0.98801	1	17453	0	0.25617	0.4491	1	8031	3	0.00523866	-3.7	
RGS13	5	0.81807	0.83122	1	13041	1	0.7171	0.78114	1	12823	1	0.080284016	-3.7	
RGS21	5	0.96665	0.9669	1	16715	0	0.49411	0.64379	1	10782	2	0.01461844	-3.7	
RGS6	5	0.40299	0.56115	1	7506	1	0.06718	0.1756	0.848186	3727	2	0.250921033	-3.7	
RGS7	5	0.46787	0.61696	1	8486	1	0.56205	0.70041	1	11629	2	0.209742992	-3.7	
RGS7BP	5	0.8563	0.86064	1	13775	1	0.0028256	0.011893	0.559072	382	4	0.065178473	-3.7	
RGS8	5	0.71417	0.76912	1	11526	1	0.7451	0.79483	1	13039	1	0.114005895	-3.7	
RGS9	5	0.89694	0.89865	1	14758	0	0.061671	0.16612	0.834579	3584	2	0.046409421	-3.7	
RHAG	5	0.93581	0.93648	1	15807	0	0.32853	0.50852	1	8850	1	0.028501493	-3.7	
RHBDL3	5	0.67707	0.7509	1	11131	1	0.038568	0.11153	0.790437	2541	4	0.124417896	-3.7	
RHCG	5	0.74409	0.78517	1	11900	1	0.27811	0.46779	1	8282	2	0.105036302	-3.7	
RHOD	5	0.12992	0.26977	1	4077	3	0.78269	0.81515	1	13334	1	0.569006348	-3.7	
RHOXF1	5	0.83844	0.84625	1	13385	1	0.11695	0.25386	0.917916	4976	1	0.072501318	-3.7	
RIC3	5	0.57232	0.70593	1	10191	1	0.055127	0.15107	0.827442	3288	3	0.151238361	-3.7	
RIIAD1	5	0.97603	0.97603	1	17029	0	0.16707	0.3274	0.956364	6163	3	0.010536833	-3.7	
RILPL1	5	0.67896	0.75179	1	11154	1	0.76538	0.80547	1	13200	1	0.123903455	-3.7	
RIMBP2	5	0.92631	0.92714	1	15536	0	0.01928	0.061921	0.717285	1553	1	0.032854682	-3.7	
RIMS1	15	0.26736	0.44665	1	5978	4	0.98072	0.9808	1	16378	1	0.350032662	-3.7	
RIMS2	10	0.89321	0.89497	1	14650	1	0.021403	0.067504	0.73322	1658	6	0.048191522	-3.7	
RIMS4	5	0.89587	0.89756	1	14722	0	0.023844	0.073906	0.744648	1787	4	0.04693651	-3.7	
RIPK4	5	0.56341	0.69988	1	10064	1	0.95108	0.9516	1	15686	0	0.154976417	-3.7	
RIPPLY1	7	0.55536	0.69279	1	9925	2	0.024461	0.075562	0.746197	1821	5	0.15939839	-3.7	
RIPPLY2	5	0.49128	0.63688	1	8851	2	0.17696	0.34139	0.967915	6347	3	0.195942389	-3.7	
RIT2	5	0.9226	0.92353	1	15440	0	0.21549	0.39489	0.989047	7187	3	0.034548992	-3.7	
RLN1	4	0.95511	0.95542	1	16370	0	0.0326	0.096558	0.770706	2255	3	0.019805672	-3.7	
RLN3	5	0.96288	0.96312	1	16602	0	0.29989	0.48559	1	8549	2	0.016319599	-3.7	
RNASE11	5	0.74707	0.78681	1	11938	1	0.24259	0.43122	1	7752	3	0.104130129	-3.7	
RNASE12	5	0.9613	0.96155	1	16554	0	0.028727	0.086734	0.766354	2035	4	0.017028128	-3.7	
RNASE13	5	0.63836	0.73314	1	10749	1	0.45784	0.61387	1	10371	2	0.134813085	-3.7	
RNASE7	4	0.40053	0.55905	1	7473	2	0.14013	0.28857	0.938908	5534	2	0.252549348	-3.7	
RNASE8	4	0.31401	0.48586	1	6421	2	0.19868	0.37187	0.980628	6827	2	0.313488854	-3.7	
RNASE9	5	0.93811	0.93876	1	15876	0	0.085646	0.20525	0.879034	4204	3	0.027445424	-3.7	
RND3	5	0.83491	0.84352	1	13324	1	0.57607	0.71222	1	11809	1	0.073904616	-3.7	
RNF128	5	0.8481	0.8539	1	13592	1	0.40618	0.57126	1	9789	2	0.068592986	-3.7	
RNF133	5	0.49031	0.63603	1	8838	1	0.21678	0.3966	0.989536	7217	3	0.196522399	-3.7	
RNF148	5	0.98193	0.98189	1	17238	0	0.12523	0.26638	0.925767	5181	3	0.007937163	-3.7	
RNF150	5	0.86177	0.86532	1	13880	1	0.39387	0.56123	1	9637	2	0.062823258	-3.7	
RNF152	5	0.03338	0.098021	0.676863	2608	4	0.85067	0.8591	1	14092	1	1.008680871	-3.7	
RNF17	5	0.83316	0.84224	1	13289	1	0.18135	0.34773	0.970263	6452	2	0.074564137	-3.7	
RNF180	5	0.98	0.97993	1	17164	0	0.037272	0.10833	0.7876	2477	4	0.008804946	-3.7	
RNF183	5	0.42374	0.57908	1	7818	2	0.82191	0.83899	1	13719	1	0.237261434	-3.7	
RNF186	5	0.93274	0.93339	1	15749	0	0.27847	0.46808	1	8285	2	0.029936856	-3.7	
RNF223	5	0.8815	0.88348	1	14335	1	0.092484	0.21598	0.888237	4379	3	0.053803277	-3.7	
ROBO2	5	0.96272	0.96298	1	16598	0	0.071166	0.18206	0.854853	3834	2	0.016382733	-3.7	
ROPN1	2	0.60041	0.71711	1	10433	0	0.7449	0.79473	1	13038	0	0.144414221	-3.7	
RORC	5	0.10609	0.23285	1	3727	3	0.41669	0.57987	1	9908	1	0.632923758	-3.7	
ROS1	5	0.82118	0.83347	1	13095	1	0.12139	0.26059	0.921158	5094	3	0.079110028	-3.7	
RP1	5	0.8517	0.85687	1	13674	1	0.60147	0.73271	1	12095	1	0.067085062	-3.7	
RPE65	5	0.06601	0.16777	0.940642	3212	3	0.99245	0.99254	1	16785	0	0.775285695	-3.7	
RPH3A	5	0.96162	0.96188	1	16562	0	0.12895	0.27206	0.928298	5277	2	0.016879105	-3.7	
RPL10L	5	0.76156	0.79507	1	12124	1	0.10514	0.23573	0.906653	4681	3	0.099594633	-3.7	
RPRM	5	0.96693	0.96719	1	16728	0	0.079994	0.19627	0.869316	4066	3	0.014488202	-3.7	
RPRML	5	0.55118	0.68909	1	9844	1	0.45757	0.61363	1	10370	2	0.161724052	-3.7	
RPTN	5	0.5892	0.71263	1	10336	1	0.77266	0.8095	1	13255	1	0.147135899	-3.7	
RSPO1	5	0.98128	0.98123	1	17213	0	0.84102	0.85209	1	13959	1	0.008229182	-3.7	
RSPO3	5	0.95099	0.95138	1	16247	0	0.013251	0.045335	0.683015	1194	3	0.021645983	-3.7	
RSPO4	5	0.97298	0.97301	1	16932	0	0.037153	0.10803	0.7876	2467	4	0.011882696	-3.7	
RTBDN	5	0.84449	0.85104	1	13511	1	0.069753	0.17974	0.851447	3799	3	0.070050027	-3.7	
RTL1	5	0.57621	0.70744	1	10225	1	0.62935	0.7433	1	12246	1	0.150310388	-3.7	
RTP3	5	0.70692	0.76548	1	11435	1	0.020221	0.064386	0.723476	1601	4	0.116066152	-3.7	
RXFP3	5	0.64319	0.73529	1	10794	1	0.15584	0.31132	0.948713	5909	3	0.13354134	-3.7	
RXRG	5	0.84912	0.85474	1	13614	1	0.075678	0.18937	0.862991	3951	2	0.068165972	-3.7	
S100A14	5	0.15017	0.29996	1	4355	2	0.21115	0.389	0.986698	7099	2	0.522936655	-3.7	
S100A7	4	0.074561	0.18195	0.984588	3328	3	0.73984	0.79217	1	12989	1	0.74004794	-3.7	
S100A7A	2	0.71827	0.77124	1	11577	0	0.31411	0.49697	1	8698	1	0.112810454	-3.7	
S100G	3	0.51758	0.6596	1	9256	1	0.0011406	0.005017	0.472343	191	1	0.180719353	-3.7	
S1PR1	5	0.8902	0.892	1	14574	0	0.042408	0.12096	0.801611	2716	4	0.049635146	-3.7	
SAA1	3	0.37298	0.53565	1	7118	1	0.40802	0.57277	1	9804	1	0.271118891	-3.7	
SAA4	5	0.55379	0.69142	1	9895	1	0.057815	0.15735	0.830919	3410	4	0.160258062	-3.7	
SAG	5	0.71462	0.76936	1	11535	1	0.042293	0.12068	0.801209	2712	2	0.113870397	-3.7	
SAGE1	5	0.95535	0.95566	1	16382	0	0.10399	0.23393	0.904418	4658	3	0.019696591	-3.7	
SALL1	5	0.17774	0.34022	1	4788	2	0.21384	0.39265	0.988396	7154	3	0.46824016	-3.7	
SALL3	5	0.03685	0.10673	0.712404	2698	3	0.2311	0.41583	0.99424	7532	1	0.971713491	-3.7	
SALL4	5	0.5931	0.71416	1	10366	1	0.43158	0.59217	1	10047	2	0.146204478	-3.7	
SAMD4A	6	0.42368	0.57904	1	7817	1	0.069776	0.17978	0.851447	3802	4	0.237291434	-3.7	
SBK2	5	0.064157	0.16468	0.931658	3182	3	0.98305	0.98312	1	16452	0	0.783359142	-3.7	
SBSN	5	0.97041	0.97052	1	16834	0	0.59117	0.72522	1	11981	2	0.01299551	-3.7	
SCAND3	5	0.36165	0.52616	1	6979	2	0.057473	0.15654	0.82988	3397	1	0.278882171	-3.7	
SCARA3	5	0.87464	0.87695	1	14190	1	0.5983	0.73133	1	12082	2	0.057025168	-3.7	
SCARA5	5	0.21602	0.3944	1	5388	2	0.093391	0.21742	0.889682	4399	2	0.404063094	-3.7	
SCEL	5	0.13906	0.28345	1	4197	3	0.36491	0.53786	1	9286	2	0.547523539	-3.7	
SCGB1C1	5	0.0083654	0.030515	0.288775	1903	4	0.98819	0.98829	1	16615	0	1.515486626	-3.7	
SCGB1D1	5	0.42318	0.57863	1	7806	1	0.57434	0.71076	1	11786	2	0.237599053	-3.7	
SCGB1D2	3	0.47191	0.62036	1	8553	1	0.61936	0.73949	1	12193	1	0.207356213	-3.7	
SCGB1D4	3	0.55436	0.69194	1	9908	1	0.62432	0.74133	1	12215	1	0.159931563	-3.7	
SCGB2A1	4	0.80416	0.82164	1	12778	1	0.087606	0.2083	0.879819	4259	3	0.085318426	-3.7	
SCGB2A2	3	0.72427	0.77437	1	11654	0	0.23892	0.42635	0.998469	7690	2	0.11105148	-3.7	
SCGB2B2	4	0.54731	0.68567	1	9767	1	0.17547	0.33933	0.967125	6318	2	0.163884852	-3.7	
SCGB3A2	5	0.92244	0.92338	1	15434	0	0.011073	0.039137	0.660274	1065	4	0.034619536	-3.7	
SCN10A	5	0.25795	0.43876	1	5899	2	0.15557	0.31093	0.948713	5901	2	0.357772972	-3.7	
SCN1A	5	0.32747	0.49708	1	6567	2	0.38611	0.55496	1	9542	2	0.30357371	-3.7	
SCN3A	5	0.5165	0.65864	1	9236	2	0.1971	0.36967	0.980219	6791	2	0.181351898	-3.7	
SCN5A	5	0.60483	0.71892	1	10473	1	0.12428	0.26495	0.92469	5160	3	0.143319434	-3.7	
SCNN1B	5	0.32134	0.49197	1	6516	2	0.11889	0.2568	0.920492	5023	2	0.308061379	-3.7	
SCP2D1	5	0.52796	0.66864	1	9437	2	0.1488	0.30117	0.944971	5739	3	0.174807646	-3.7	
SCRT1	5	0.00037598	0.0017365	0.035346	884	5	0.99962	0.99962	1	17412	0	2.760325212	-3.7	
SCRT2	5	0.92174	0.9227	1	15420	0	0.98168	0.98177	1	16409	0	0.034939479	-3.7	
SCTR	5	0.66195	0.74385	1	10964	1	0.053536	0.14741	0.825534	3214	3	0.128514633	-3.7	
SDC1	5	0.96043	0.9607	1	16530	0	0.52275	0.66753	1	11160	2	0.017412209	-3.7	
SDR16C5	5	0.91684	0.91801	1	15283	0	0.13373	0.27915	0.933374	5385	3	0.037152588	-3.7	
SDR42E1	5	0.34778	0.51439	1	6813	2	0.74152	0.79305	1	13009	1	0.288707483	-3.7	
SEC14L6	5	0.42302	0.57849	1	7799	2	0.057848	0.15743	0.830919	3412	3	0.237704144	-3.7	
SELE	5	0.44108	0.59405	1	8075	2	0.037306	0.10841	0.78791	2478	3	0.226177	-3.7	
SELENBP1	5	0.72374	0.77409	1	11646	1	0.2202	0.40121	0.990513	7292	3	0.111208543	-3.7	
SELP	5	0.22745	0.41012	1	5605	3	0.38213	0.55176	1	9493	2	0.387089051	-3.7	
SEMA5B	5	0.84636	0.85253	1	13552	1	0.37474	0.54568	1	9405	2	0.06929033	-3.7	
SEMG2	5	0.97842	0.9784	1	17107	0	0.022435	0.070198	0.738115	1712	4	0.009483556	-3.7	
SEPT10	5	0.33554	0.50393	1	6681	2	0.047813	0.13383	0.810324	2971	3	0.297629786	-3.7	
SEPT12	5	0.66891	0.74707	1	11040	1	0.90085	0.90238	1	14759	0	0.126638703	-3.7	
SERP2	4	0.68452	0.75449	1	11205	1	0.44234	0.601	1	10183	1	0.122346512	-3.7	
SERPINA11	5	0.99997	0.99997	1	18001	0	3.00E-05	0.00014597	0.125177	21	5	1.3029E-05	-3.7	
SERPINA12	5	0.91482	0.91605	1	15237	0	0.4843	0.63563	1	10682	2	0.038080821	-3.7	
SERPINA3	5	0.21172	0.38842	1	5315	2	0.25163	0.4432	1	7946	3	0.410698416	-3.7	
SERPINA4	5	0.88682	0.88871	1	14488	0	0.59582	0.72916	1	12053	2	0.051239933	-3.7	
SERPINA5	5	0.90622	0.90768	1	15003	0	0.045957	0.1294	0.807227	2885	3	0.042067234	-3.7	
SERPINA6	5	0.96038	0.96065	1	16527	0	0.18259	0.34945	0.970263	6485	3	0.017434813	-3.7	
SERPINA7	5	0.99041	0.99049	1	17542	0	0.021008	0.066433	0.729507	1640	4	0.004149905	-3.7	
SERPINA9	5	0.99426	0.99434	1	17706	0	0.0025781	0.010857	0.552284	353	5	0.00246509	-3.7	
SERPINB13	5	0.53567	0.67538	1	9567	2	0.90096	0.9025	1	14761	0	0.170451804	-3.7	
SERPINB3	4	0.45055	0.60223	1	8204	1	0.75159	0.79813	1	13093	1	0.220237614	-3.7	
SERPINB4	4	0.22083	0.40106	1	5487	2	0.018327	0.0594	0.714565	1494	1	0.396790651	-3.7	
SERPINB5	5	0.5622	0.69881	1	10047	2	0.28441	0.47296	1	8361	1	0.155640889	-3.7	
SERPINB7	5	0.88202	0.88397	1	14353	1	0.29785	0.48393	1	8531	2	0.053562474	-3.7	
SERTAD4	5	0.8782	0.88033	1	14265	1	0.43175	0.59231	1	10049	1	0.055354498	-3.7	
SERTM1	5	0.52625	0.66715	1	9411	1	0.2887	0.47646	1	8418	2	0.17577651	-3.7	
SFN	5	0.042413	0.12053	0.77073	2815	4	0.91929	0.92036	1	15069	0	0.918904843	-3.7	
SFRP1	5	0.44931	0.60113	1	8189	1	0.13923	0.2873	0.937652	5518	3	0.221031598	-3.7	
SFRP4	5	0.88847	0.89031	1	14531	0	0.072655	0.18452	0.855718	3881	2	0.050458749	-3.7	
SFTA2	5	0.036116	0.1049	0.706769	2673	2	0.093252	0.21722	0.889667	4397	3	0.979224512	-3.7	
SFTA3	5	0.54353	0.68234	1	9700	2	0.83434	0.84734	1	13870	1	0.165999169	-3.7	
SFTPA1	4	0.076492	0.18507	0.992379	3358	3	0.79084	0.81991	1	13393	1	0.732663975	-3.7	
SFTPA2	4	0.3523	0.51824	1	6864	2	0.25573	0.44854	1	8021	1	0.285469069	-3.7	
SFTPC	5	0.42282	0.57831	1	7796	2	0.038513	0.1114	0.790437	2538	3	0.237839298	-3.7	
SGCD	5	0.81569	0.82957	1	12993	1	0.021667	0.068193	0.734061	1673	4	0.081146962	-3.7	
SGCZ	5	0.39684	0.55588	1	7431	1	0.044235	0.12533	0.803936	2807	4	0.255018951	-3.7	
SGK2	5	0.39937	0.55806	1	7460	1	0.42817	0.58931	1	10016	2	0.253319105	-3.7	
SH2D1A	5	0.98873	0.9888	1	17488	0	0.036431	0.10622	0.785762	2433	4	0.004891542	-3.7	
SH2D6	5	0.188	0.355	1	4960	3	0.23658	0.42324	0.996984	7643	2	0.449771647	-3.7	
SH2D7	5	0.83501	0.84359	1	13327	1	0.132	0.27666	0.931921	5345	2	0.073868577	-3.7	
SHC2	5	0.29347	0.46862	1	6222	1	0.94791	0.94842	1	15624	0	0.32917918	-3.7	
SHCBP1L	5	0.12861	0.26778	1	4042	2	0.0049785	0.020238	0.596712	608	2	0.572221863	-3.7	
SHD	5	0.93274	0.93339	1	15662	0	0.56815	0.70554	1	11699	2	0.029936856	-3.7	
SHISA3	5	0.41407	0.57081	1	7665	1	0.055012	0.15081	0.827442	3279	4	0.243508427	-3.7	
SHISA6	5	0.9464	0.94685	1	16117	0	0.56764	0.70512	1	11690	2	0.023718816	-3.7	
SI	5	0.13991	0.2847	1	4210	3	0.8052	0.82842	1	13550	1	0.545612533	-3.7	
SIGLECL1	5	0.018128	0.058108	0.470319	2225	4	0.27513	0.4654	1	8254	1	1.235764072	-3.7	
SIM1	5	0.36658	0.5303	1	7036	2	0.14891	0.30134	0.944971	5742	1	0.275478373	-3.7	
SIX2	5	0.98402	0.984	1	17316	0	0.011028	0.039008	0.660274	1060	4	0.007004902	-3.7	
SIX6	5	0.86958	0.87228	1	14078	1	0.016443	0.054278	0.703729	1389	4	0.059344085	-3.7	
SKAP1	5	0.51898	0.66077	1	9279	2	0.44461	0.60289	1	10206	1	0.179949683	-3.7	
SKOR2	5	0.72911	0.77697	1	11719	1	0.14951	0.30224	0.945125	5759	3	0.10959575	-3.7	
SLC10A1	5	0.385	0.54586	1	7287	2	0.26048	0.45342	1	8096	2	0.262918729	-3.7	
SLC13A1	5	0.99199	0.99206	1	17605	0	0.044741	0.12651	0.804607	2827	4	0.003462061	-3.7	
SLC13A2	5	0.51045	0.65332	1	9145	2	0.87097	0.8751	1	14342	1	0.184874047	-3.7	
SLC13A5	5	0.86205	0.86557	1	13885	1	0.031366	0.093422	0.769882	2181	2	0.062697804	-3.7	
SLC16A2	5	0.99821	0.9982	1	17903	0	0.001788	0.0077082	0.514136	270	5	0.000782434	-3.7	
SLC17A1	5	0.25165	0.43342	1	5846	1	0.33106	0.51052	1	8875	2	0.363091052	-3.7	
SLC17A2	5	0.13373	0.2755	1	4120	1	0.52354	0.66819	1	11169	2	0.559878397	-3.7	
SLC17A3	5	0.11359	0.24463	1	3831	2	0.3068	0.49112	1	8623	2	0.611490285	-3.7	
SLC17A4	5	0.44067	0.59372	1	8069	1	0.44667	0.60463	1	10235	1	0.226418321	-3.7	
SLC17A6	5	0.98589	0.9859	1	17382	0	0.011719	0.041027	0.668648	1105	4	0.006167133	-3.7	
SLC17A8	5	0.88065	0.88267	1	14315	1	0.11715	0.25414	0.917916	4986	2	0.054201634	-3.7	
SLC18A1	5	0.13896	0.2833	1	4194	3	0.54876	0.68922	1	11471	1	0.547753425	-3.7	
SLC18A3	5	0.49905	0.64358	1	8966	1	0.12639	0.26814	0.926847	5207	2	0.191397461	-3.7	
SLC18B1	5	0.90011	0.90168	1	14836	0	0.80552	0.82861	1	13552	1	0.044947563	-3.7	
SLC1A7	5	0.30585	0.47903	1	6339	2	0.802	0.82652	1	13507	1	0.319637287	-3.7	
SLC22A10	5	0.41151	0.56856	1	7627	2	0.39241	0.56003	1	9616	2	0.245223698	-3.7	
SLC22A11	5	0.8692	0.87195	1	14069	1	0.42785	0.58903	1	10013	1	0.059508418	-3.7	
SLC22A12	5	0.32072	0.49147	1	6512	1	0.049045	0.13684	0.813264	3029	4	0.308502987	-3.7	
SLC22A13	5	0.91428	0.91554	1	15222	0	0.165	0.32446	0.953986	6125	3	0.038322677	-3.7	
SLC22A14	5	0.9466	0.94704	1	16123	0	0.075748	0.18948	0.862991	3953	3	0.023631677	-3.7	
SLC22A17	5	0.30702	0.48001	1	6351	1	0.25629	0.44927	1	8033	2	0.318749715	-3.7	
SLC22A2	5	0.81503	0.82913	1	12982	1	0.89841	0.90002	1	14706	0	0.081377371	-3.7	
SLC22A25	5	0.86591	0.86897	1	13992	1	0.40706	0.57202	1	9797	2	0.060995217	-3.7	
SLC22A6	5	0.96582	0.96606	1	16697	0	0.025836	0.079154	0.753425	1892	3	0.0149959	-3.7	
SLC22A8	5	0.86757	0.87046	1	14024	1	0.095444	0.22071	0.89681	4432	3	0.060251181	-3.7	
SLC25A21	5	0.92023	0.9213	1	15384	0	0.808	0.83016	1	13575	1	0.035598929	-3.7	
SLC25A27	5	0.052841	0.14547	0.857557	3055	3	0.63248	0.74452	1	12262	1	0.837226561	-3.7	
SLC25A31	5	0.75782	0.79288	1	12079	1	0.030285	0.090707	0.769882	2115	3	0.100792537	-3.7	
SLC25A48	5	0.98107	0.98104	1	17206	0	0.010898	0.038617	0.660274	1052	4	0.008313285	-3.7	
SLC26A10	5	0.016871	0.054666	0.451182	2182	3	0.9481	0.94861	1	15628	0	1.262282703	-3.7	
SLC26A11	5	0.55345	0.69111	1	9881	2	0.94001	0.94064	1	15461	0	0.160452823	-3.7	
SLC26A3	5	0.14514	0.29241	1	4279	2	0.26592	0.45789	1	8153	2	0.534007779	-3.7	
SLC27A6	5	0.94521	0.94573	1	16079	0	0.0040841	0.01682	0.590431	506	3	0.024232834	-3.7	
SLC28A1	5	0.93715	0.93783	1	15845	0	0.050566	0.14038	0.819704	3083	2	0.027875879	-3.7	
SLC2A2	5	0.22467	0.4063	1	5554	2	0.26026	0.45324	1	8092	2	0.391153178	-3.7	
SLC2A7	5	0.95564	0.95594	1	16386	0	0.016659	0.054884	0.705502	1400	4	0.019569366	-3.7	
SLC30A10	5	0.092835	0.21164	1	3549	3	0.69736	0.77195	1	12690	1	0.674402247	-3.7	
SLC30A2	5	0.72057	0.77247	1	11599	1	0.035789	0.10465	0.784214	2403	4	0.112118378	-3.7	
SLC30A3	5	0.55635	0.6937	1	9940	1	0.034087	0.10033	0.776201	2327	4	0.158828306	-3.7	
